descricao;endereco;area;quartos;suites;wc;vagas;valor;condominio;wlink
Apartamento com 4 dormitórios à venda, 287 m² por R$ 1.200.000,00 - Juvevê - Curitiba/PR;Rua Cândido Mader, 56;['320'];[4];[0];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-287m2-venda-RS1200000-id-2534408686/
Apartamento à venda, 105 m² por R$ 906.087,00 - Cristo Rei - Curitiba/PR;Avenida Marechal Humberto de Alencar Castelo Branco, 1081;['105'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-105m2-venda-RS906087-id-2533904567/
Apartamento;-;['83'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-76m2-venda-RS230000-id-2547729026/
Apartamento com 3 dormitórios à venda, 88 m² por R$ 459.000,00 - Boa Vista - Curitiba/PR;Rua Jovino do Rosário, 475;['102'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-88m2-venda-RS459000-id-2542878683/
Residential / Apartment em Curitiba;Rua Jóquei Clube, 415;['10'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-prado-velho-bairros-curitiba-23m2-venda-RS177828-id-2542706219/
Apartamento para venda tem 89 metros quadrados com 1 quarto em Centro - Curitiba - PR;Rua Doutor Pedrosa, 445;[];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-89m2-venda-RS390000-id-2504675197/
Apartamento I 3 Quartos ( 1 suíte) I 154m² TODO REFORMADO;Rua Martim Afonso, 1533;['232'];[3];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-154m2-venda-RS750000-id-2510125244/
Apartamento com 2 dormitórios à venda, 55 m² por R$ 259.900,00 - Boa Vista - Curitiba/PR;Rua Francisco Balchak, 164;['64'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-55m2-venda-RS259900-id-2543023800/
Apartamento com 5 dormitórios à venda, 200 m² por R$ 1.500.000,00 - Mossunguê - Curitiba/PR;Rua Francisco Juglair, 410;['200'];[5];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-5-quartos-mossungue-bairros-curitiba-com-garagem-200m2-venda-RS1500000-id-2534101681/
Apartamento no Champagnat - ARYA 1;Rua General Aristides Athayde Júnior, 702;['149'];[2];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-100m2-venda-RS790000-id-2538639341/
Apartamento à venda, 165 m² por R$ 460.000,00 - Centro - Curitiba/PR;Rua Emiliano Perneta, 195;['165'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-165m2-venda-RS460000-id-2531270979/
Apartamento à venda, 62 m² por R$ 489.500,00 - Vila Izabel - Curitiba/PR;Avenida Presidente Getúlio Vargas;['99'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-63m2-venda-RS489500-id-2520115520/
Apartamento à venda, 72 m² por R$ 706.290,00 - Cabral - Curitiba/PR;Avenida Paraná;['72'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-72m2-venda-RS706290-id-2520583388/
Apartamento com 1 dormitório à venda, 55 m² por R$ 160.000,00 - Sítio Cercado - Curitiba/PR;-;['6100'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-sitio-cercado-bairros-curitiba-com-garagem-55m2-venda-RS160000-id-2537050873/
Apartamento Duplex à venda, 437 m² por R$ 8.463.666,00 - Ecoville - Curitiba/PR;Rua Luísa Dariva, 99;['569'];[4];[4];[6];[5];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-438m2-venda-RS8463666-id-2533905048/
Apartamento para Venda em Curitiba, Água Verde, 2 dormitórios, 2 suítes, 2 banheiros, 2 vagas;Rua Dom Pedro I, 858;['135'];[2];[2];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-88m2-venda-RS795780-id-2522471888/
CURITIBA - Apartamento Padrão - CAMPINA DO SIQUEIRA;-;['67'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-59m2-venda-RS300000-id-2527582492/
Apartamento para venda tem 74 metros quadrados com 2 quartos em Boa Vista - Curitiba - PR;Rua Alberto Potier, 12;[];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-74m2-venda-RS534205-id-2518189292/
Apartamento com 3 dormitórios à venda, 85 m² por R$ 780.667,00 - Cabral - Curitiba/PR;Rua Deputado Joaquim José Pedrosa, 840;['158'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-85m2-venda-RS780667-id-2538445683/
Fifty Cabral;Avenida Paraná, 700;['251'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-131m2-venda-RS1434330-id-2542247877/
APARTAMENTO com 1 dormitório à venda por R$ 367.900,00 no bairro Rebouças - CURITIBA / PR;Avenida Marechal Floriano Peixoto, 1212;['37'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-37m2-venda-RS367900-id-2540161874/
3 quartos, sacada com churrasqueira por 285 mil;-;['66'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-66m2-venda-RS285000-id-2547729030/
Apartamento Duplex no Água Verde - ARYA1;Avenida Silva Jardim, 2733;['292'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-198m2-venda-RS2839000-id-2522927589/
Apartamento no Água Verde, 208m², Curitiba - PR;Rua Santa Catarina, 427;['208'];[2];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-173m2-venda-RS550000-id-2539163606/
Apartamento para venda c/ 2 quartos c/ 40 m² privativos c/ 1 vaga em Bigorrilho - Curitiba - PR;Rua Padre Anchieta, 2224;['52'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-40m2-venda-RS280000-id-2533726781/
EXCELENTE APARTAMENTO COM 03 DORMITÓRIOS NO BACACHERI EM CURITIBA;Rua Eleanor Roosevelt, 181;[];[3];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-64m2-venda-RS274900-id-2514955600/
Amplo apartamento de 157,86m², no Juvevê!!;Rua Barão de Guaraúna, 826;['190'];[4];[2];[5];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-157m2-venda-RS950000-id-2513448627/
Apartamento a venda no bairro Novo Mundo. Residência ou Investidor Ed. Gonçalves Dias- Av. Brasília;Avenida Brasília, 4381;['59'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-39m2-venda-RS215000-id-2538076790/
Excelente duplex à venda no Champagnat, Curitiba.;Rua Luísa Dariva, 74;['338'];[3];[3];[3];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-338m2-venda-RS7500000-id-2539760785/
Ed São Clemente - Duplex com terraço - 180m² privativos;Avenida João Gualberto, 1467;['289'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/cobertura-3-quartos-juveve-bairros-curitiba-com-garagem-180m2-venda-RS970000-id-2522105936/
APARTAMENTO com 3 dormitórios à venda com 197.72m² por R$ 1.065.000,00 no bairro Juvevê - CURITIBA /;Rua Moyses Marcondes, 53;['197'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-105m2-venda-RS1065000-id-2546685762/
Cobertura 3 Dormitórios | 3 Suítes | 3 Vagas | 203m² Priv | Vila Izabel;Rua Bororós, 14;['316'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-316m2-venda-RS1989681-id-2544299404/
Apartamento Garden para Venda em Curitiba, Alto da Glória, 1 dormitório, 2 banheiros;Rua Augusto Severo, 307;['65'];[1];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-26m2-venda-RS345105-id-2543901987/
APARTAMENTO com 3 dormitórios à venda por R$ 2.864.647,00 no bairro Cabral - CURITIBA / PR;Avenida Munhoz da Rocha, 1283;['202'];[3];[3];[3];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-202m2-venda-RS2864647-id-2540159256/
Apartamento com 4 dormitórios à venda, 288 m² por R$ 3.562.145,00 - Mossunguê - Curitiba/PR;Rua Professor Pedro Viriato Parigot de Souza;['466'];[4];[4];[6];[4];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-mossungue-bairros-curitiba-com-garagem-288m2-venda-RS3562145-id-2524884031/
Curitiba - Apartamento Padrão - Bigorrilho;-;['62'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-62m2-venda-RS558000-id-2542953901/
Apartamento para venda tem 160 metros quadrados com 3 quartos em Bigorrilho - Curitiba - PR;Rua Dona Alice Tibiriçá, 358;['326'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-160m2-venda-RS2164428-id-2540633165/
Vende-se Apartamento de 3 dormitórios (1 suíte) no Juvevê;Avenida Anita Garibaldi, 336;['140'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-108m2-venda-RS500000-id-2542402178/
Apartamento à venda, 121 m² por R$ 1.324.483,08 - Alto da XV - Curitiba/PR;Rua Reinaldino Schaffenberg de Quadros, 1590;['208'];[3];[3];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-122m2-venda-RS1324483-id-2533907492/
ÁGUA VERDE - 2 quartos com suíte. 61,97 m² privativo. Sacada com churrasqueira. A partir de R$ 532.3;Rua Pará, 900;['61'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-61m2-venda-RS532314-id-2509160863/
Apartamento no Juvevê - ARYA1;Rua Bom Jesus, ;['111'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-111m2-venda-RS1199000-id-2537380109/
EXCELENTE APARTAMENTO 03 QUARTOS 01 VAGA ENTRE AVENIDA IGUAÇU E A GETÚLIO VARGAS;Rua Bento Viana, 575;['102'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-68m2-venda-RS350000-id-2487558549/
APARTAMENTO COM OTIMA LOCALIZAÇÃO NO BACACHERI!;Rua Maximino Zanon, 345;['116'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-88m2-venda-RS343000-id-2542715623/
Apartamento com 3 quartos à venda, 61 m² por R$ 301.900,00 - Rua João Bettega, 4301 - Portão - Curit;Rua João Bettega, 4301;['72'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-61m2-venda-RS301900-id-2503132888/
Apartamento à venda, 53 m² por R$ 318.000,00 - Campo Comprido - Curitiba/PR;Rua João Alencar Guimarães, 1900;['91'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-54m2-venda-RS318000-id-2543412868/
CURITIBA - Apartamento Padrão - Santa Cândida;-;['57'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-57m2-venda-RS221520-id-2544130941/
Apartamento à venda, 108 m² por R$ 1.160.000,00 - Alto da XV - Curitiba/PR;Rua Reinaldino Schaffenberg de Quadros, 1590;['190'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-109m2-venda-RS1160000-id-2533904953/
Amplo e arejado - Região calma - Espaço externo com jardim;Rua Padre Germano Mayer, 131;['349'];[3];[1];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-210m2-venda-RS1100000-id-63808708/
Serra Juvevê - Residencias Panorâmicas;Rua Nicolau Maeder, 783;['325'];[4];[4];[6];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-juveve-bairros-curitiba-com-garagem-219m2-venda-RS3260193-id-2543222710/
Apto MOBILIADO no BATEL/ Água Verde a 2 quadras da praça do Japão.;Rua Estêvão Bayão;['160'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-110m2-venda-RS620000-id-2544210014/
Apartamento com 3 suítes no Grand Vert - Cabral - Curitiba/PR;Rua Campos Sales, 1085;['233'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-171m2-venda-RS1850000-id-2509658870/
Apartamento à venda no Centro em Curitiba com 70 m² útil, 2 quartos sendo 1 suíte;Rua Brigadeiro Franco, 1909;[];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-70m2-venda-RS420000-id-2471485076/
Para um estilo de vida urbano na região Central;Rua Nunes Machado, 68;['88'];[1];[1];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-35m2-venda-RS460000-id-2545685490/
Curitiba - Apartamento Padrão - Novo Mundo;-;['101'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-67m2-venda-RS424095-id-2543981258/
Apartamento à venda, 146 m² por R$ 740.000,00 - Centro - Curitiba/PR;Avenida Visconde de Guarapuava;['199'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-146m2-venda-RS740000-id-2542865783/
Apartamento à venda, 71 m² por R$ 330.000,00 - Água Verde - Curitiba/PR;Rua Professor Assis Gonçalves;['71'];[2];[0];[1];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-71m2-venda-RS295000-id-2446494678/
Curitiba - Apartamento Padrão - Cristo Rei;-;['140'];[3];[3];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-77m2-venda-RS575000-id-2542263306/
APARTAMENTO com 3 dormitórios à venda com 123.9m² por R$ 349.000,00 no bairro Jardim Social - CURITI;Rua Frei Orlando, 847;['123'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-jardim-social-bairros-curitiba-com-garagem-85m2-venda-RS349000-id-2539293094/
Apartamento novo - Com churrasqueira a carvão na sacada!;-;['36'];[1];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-vila-izabel-bairros-curitiba-com-garagem-36m2-venda-RS279900-id-2521749150/
Curitiba - Apartamento Padrão - Bigorrilho;-;['72'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-72m2-venda-RS731069-id-2536840908/
Apartamento com 3 dormitórios face norte à venda, 102 m² por R$ 780.000 - Campina do Siqueira - Curi;Rua Professor Pedro Viriato Parigot de Souza, 3155;['134'];[3];[1];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-campina-do-siqueira-bairros-curitiba-102m2-venda-RS779000-id-2539603873/
Apartamento para venda tem 84 metros quadrados com 3 quartos em Portão - Curitiba - PR;Rua Francisco Frischmann, 2479;['130'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-84m2-venda-RS420000-id-2501399191/
Apartamento 03 quartos à venda em Fanny/Curitiba-PR;Rua Capitão José Maria Sobrinho;['88'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-fanny-bairros-curitiba-com-garagem-59m2-venda-RS425000-id-2540281779/
Apartamento com 4 dormitórios à venda, 166 m² por R$ 1.250.000,00 - Ecoville - Curitiba/PR;Rua Professor Pedro Viriato Parigot de Souza, 3901;['281'];[4];[2];[4];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-166m2-venda-RS1250000-id-2512480894/
Apartamento com 2 dormitórios à venda, 46 m² por R$ 220.000,00 - Guaíra - Curitiba/PR;Rua Paraíba, 3216;['67'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-guaira-bairros-curitiba-com-garagem-46m2-venda-RS220000-id-2492456060/
Apartamento Térreo no Residencial Bogotá - Sitio Cercado;Rua Agenor Antônio Rodrigues, 1290;['51'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-43m2-venda-RS135000-id-2539570483/
Apartamento à venda, 70 m² por R$ 265.000,00 - Vila Izabel - Curitiba/PR;Rua Professor Sebastião Paraná;['70'];[3];[0];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-70m2-venda-RS265000-id-2491798182/
Apartamento com 3 suítes nas Mercês à venda, 134 m² por R$ 1.352.000,00;-;['259'];[3];[3];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-134m2-venda-RS1352000-id-2538516674/
CURITIBA - Apartamento Padrão - Rebouças;Rua Baltazar Carrasco dos Reis;['67'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-reboucas-bairros-curitiba-com-garagem-55m2-venda-RS428000-id-2546691619/
Apartamento de 1 quarto à venda, Portão, Curitiba, PR;Avenida Presidente Wenceslau Braz, 3685;['36'];[1];[1];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-portao-bairros-curitiba-10m2-venda-RS210000-id-2540413530/
Maravilhoso Apartamento à venda,3 quartos , 1 Suíte, Bigorrilho, Curitiba, PR;Rua Coronel Joaquim Ignácio Taborda Ribas, 864;[];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-84m2-venda-RS650000-id-2546841638/
Apartamento no Batel;Rua Bento Viana, 947;['86'];[2];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-86m2-venda-RS560000-id-2542445298/
Apartamento para Venda em Curitiba, Ecoville, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas;Rua Monsenhor Ivo Zanlorenzi, ;['168'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-89m2-venda-RS715000-id-2545258079/
Apartamento no Ecoville - ARYA 1;Rua Monsenhor Ivo Zanlorenzi, 4400;['209'];[2];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-88m2-venda-RS760000-id-2545122159/
Apartamento para venda tem 90 metros quadrados com 3 quartos em Vila Izabel - Curitiba - PR;Rua Coronel Ottoni Maciel, 500;['140'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-90m2-venda-RS980000-id-2534073809/
My Way Batel 1 quarto sacada e 1 vaga de garagem;Rua Teixeira Coelho, 333;['100'];[1];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-batel-bairros-curitiba-com-garagem-54m2-venda-RS595010-id-2520678487/
CURITIBA - Apartamento Padrão - CENTRO;-;['131'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-74m2-venda-RS260000-id-2525060527/
STUDIO NO PORTÃO PARA INVESTIMENTO, COM 23 METROS NO PORTÃO;Avenida República Argentina, 3165;['39'];[1];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-1-quartos-portao-bairros-curitiba-23m2-venda-RS190000-id-2540971810/
Apartamento com 3 dormitórios à venda, 91 m² por R$ 763.000 - Cabral - Curitiba/PR;Rodovia BR-116, 6801;['161'];[3];[1];[2];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-91m2-venda-RS763000-id-2545530120/
Apartamento para venda possui 45 m² com 2 quartos e 1 banheiro em Cachoeira - Curitiba - PR;Rua David Bodziak, 1102;['50'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cachoeira-bairros-curitiba-com-garagem-45m2-venda-RS125000-id-2495374723/
Apartamento 3 quartos no Cabral ( Edifício Richimond Residence );Rua Doutor Manoel Pedro, 470;['155'];[3];[1];[3];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-104m2-venda-RS600000-id-2490268284/
CURITIBA - Padrão - Fazendinha;Rua Juvenal Carvalho, 190;['56'];[3];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-fazendinha-bairros-curitiba-com-garagem-51m2-venda-RS235000-id-2545752430/
Apartamento à venda, 45 m² por R$ 174.900,00 - Cajuru - Curitiba/PR;Rua Roraima, 277;['46'];[2];[0];[1];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cajuru-bairros-curitiba-46m2-venda-RS174900-id-2533905914/
CURITIBA - Apartamento Padrão - Fazendinha;-;['69'];[2];[];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-fazendinha-bairros-curitiba-com-garagem-69m2-venda-RS185000-id-2542533796/
Edificio Antares, PROMOCAO DE NATAL no coracao do agua verde;Rua Mato Grosso;['89'];[3];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-89m2-venda-RS319000-id-2535438644/
Apartamento Duplex com 3 dormitórios à venda, 207 m² por R$ 2.851.100,40 - Batel - Curitiba/PR;Avenida Silva Jardim, 2733;['378'];[3];[3];[3];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-208m2-venda-RS2851100-id-2538149394/
Curitiba - Apartamento Padrão - Água Verde;-;['130'];[2];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-130m2-venda-RS1147100-id-2523738313/
Curitiba - Apartamento Padrão - Bigorrilho;-;['107'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-107m2-venda-RS1339684-id-2536839952/
APARTAMENTO A VENDA NO ÁGUA VERDE;Travessa Lange, 103;['306'];[3];[3];[5];[3];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-160m2-venda-RS1700000-id-2541095234/
Apartamento Duplex com 2 dormitórios no Cristo Rei!!;Rua Sanito Rocha, 207;['53'];[2];[0];[2];[0];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-43m2-venda-RS220000-id-2537295110/
OPORTUNIDADE!;Rua Paraguassu, ;['209'];[3];[2];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-110m2-venda-RS981650-id-2541018671/
APARTAMENTO RESIDENCIAL em CURITIBA - PR, BATEL;Avenida Sete de Setembro, 4753;['213'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-154m2-venda-RS960000-id-2492309019/
Curitiba - Apartamento Padrão - Mercês;-;['130'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-merces-bairros-curitiba-com-garagem-69m2-venda-RS500000-id-2540329532/
Apartamento à venda, 45 m² por R$ 150.000,00 - Alto Boqueirão - Curitiba/PR;Rua Paulo Brum;['51'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-alto-boqueirao-bairros-curitiba-com-garagem-46m2-venda-RS150000-id-2510428210/
Apartamento à venda, 47 m² por R$ 314.900,00 - Novo Mundo - Curitiba/PR;Rua Orlando Albino Von der Osten, 216;['47'];[2];[0];[1];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-47m2-venda-RS314900-id-2533905830/
Apartamento Garden no Bacacheri - ARYA1;Rua Canadá, ;['121'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-98m2-venda-RS1053000-id-2536324589/
Vendo Apartamento na Villa Izabel 533.000,00;Rua Professor Ulisses Vieira, 427;['114'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-67m2-venda-RS533000-id-2546350340/
Apartamento Garden no Bacacheri - ARYA1;Rua Canadá, ;['121'];[3];[1];[3];[2];-;-;https://www.vivareal.com.br//imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-98m2-venda-RS1053000-id-2536324589/
Vendo Apartamento na Villa Izabel 533.000,00;Rua Professor Ulisses Vieira, 427;['114'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-67m2-venda-RS533000-id-2546350340/
Apartamento à venda de 2 quartos sendo 1 suite e sacada com churrasqueira na regiao do bairro Novo;-;['120'];[2];[1];[2];[1];-;-;https://www.vivareal.com.br//imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-80m2-venda-RS398900-id-2542306585/
